,Unnamed: 0,csv_file,eval_id,label,metric,mode_id,opt_group,pc_name,x,y,ylabel
0,0,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c6,d1_psnr,c4-ws,d1,loot_vox10_1200,0.192071130096798,69.5912,D1 PSNR (dB)
1,1,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c6,d1_psnr,c4-ws,d1,loot_vox10_1200,0.26754254704856045,71.7322,D1 PSNR (dB)
2,2,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c6,d1_psnr,c4-ws,d1,loot_vox10_1200,0.44427500822690097,73.4382,D1 PSNR (dB)
3,3,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c6,d1_psnr,c4-ws,d1,loot_vox10_1200,0.5972543881979672,74.2774,D1 PSNR (dB)
4,4,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c6,d1_psnr,c4-ws,d1,loot_vox10_1200,0.8896030597862868,75.1712,D1 PSNR (dB)
5,5,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c5,d1_psnr,c4,d1,loot_vox10_1200,0.2747747691810974,71.1553,D1 PSNR (dB)
6,6,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c5,d1_psnr,c4,d1,loot_vox10_1200,0.3587400733901662,72.6392,D1 PSNR (dB)
7,7,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c5,d1_psnr,c4,d1,loot_vox10_1200,0.5244950545459061,73.9765,D1 PSNR (dB)
8,8,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c5,d1_psnr,c4,d1,loot_vox10_1200,0.8865929453547502,75.1189,D1 PSNR (dB)
9,9,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c4,d1_psnr,c3p-a0.75,d1,loot_vox10_1200,0.2743773943386503,69.7641,D1 PSNR (dB)
10,10,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c4,d1_psnr,c3p-a0.75,d1,loot_vox10_1200,0.3586109265663709,70.9664,D1 PSNR (dB)
11,11,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c4,d1_psnr,c3p-a0.75,d1,loot_vox10_1200,0.5244553170616614,72.0341,D1 PSNR (dB)
12,12,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c4,d1_psnr,c3p-a0.75,d1,loot_vox10_1200,0.8866227484679338,73.1444,D1 PSNR (dB)
13,13,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c3,d1_psnr,c3p,d1,loot_vox10_1200,0.22278820541795766,67.2559,D1 PSNR (dB)
14,14,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c3,d1_psnr,c3p,d1,loot_vox10_1200,0.3344902736298329,68.7426,D1 PSNR (dB)
15,15,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c3,d1_psnr,c3p,d1,loot_vox10_1200,0.4317577006898179,69.783,D1 PSNR (dB)
16,16,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c3,d1_psnr,c3p,d1,loot_vox10_1200,0.7849146575436026,70.9032,D1 PSNR (dB)
17,17,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c2,d1_psnr,c2,d1,loot_vox10_1200,0.11307301141831776,61.5898,D1 PSNR (dB)
18,18,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c2,d1_psnr,c2,d1,loot_vox10_1200,0.17595758023556876,64.4614,D1 PSNR (dB)
19,19,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c2,d1_psnr,c2,d1,loot_vox10_1200,0.39278516301682015,67.8531,D1 PSNR (dB)
20,20,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c2,d1_psnr,c2,d1,loot_vox10_1200,0.5384230427736764,68.8648,D1 PSNR (dB)
21,21,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c2,d1_psnr,c2,d1,loot_vox10_1200,0.8388384236636719,69.6456,D1 PSNR (dB)
22,22,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c1,d1_psnr,c1,d1,loot_vox10_1200,0.08997559870108099,61.216,D1 PSNR (dB)
23,23,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c1,d1_psnr,c1,d1,loot_vox10_1200,0.1601619302482972,64.4633,D1 PSNR (dB)
24,24,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c1,d1_psnr,c1,d1,loot_vox10_1200,0.4478911192931695,67.2546,D1 PSNR (dB)
25,25,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c1,d1_psnr,c1,d1,loot_vox10_1200,0.6959921021750064,68.3402,D1 PSNR (dB)
26,26,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,c1,d1_psnr,c1,d1,loot_vox10_1200,1.0355091675617951,69.1135,D1 PSNR (dB)
27,27,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.04833071521262658,60.1819,D1 PSNR (dB)
28,28,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.18398455205299988,65.828,D1 PSNR (dB)
29,29,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.18398455205299988,65.828,D1 PSNR (dB)
30,30,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.18398455205299988,65.828,D1 PSNR (dB)
31,31,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.7124632893944379,67.9011,D1 PSNR (dB)
32,32,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC octree,d1_psnr,octree-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.023365640735888538,52.8044,D1 PSNR (dB)
33,33,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC octree,d1_psnr,octree-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.07753776613248725,58.4394,D1 PSNR (dB)
34,34,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC octree,d1_psnr,octree-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.2683969029598217,63.2099,D1 PSNR (dB)
35,35,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC octree,d1_psnr,octree-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.6107154609858622,67.9818,D1 PSNR (dB)
36,36,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC octree,d1_psnr,octree-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.7928422856504219,69.7064,D1 PSNR (dB)
37,37,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d1_opt_rd_curve_d1_data.csv,main,G-PCC octree,d1_psnr,octree-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.8809303538498793,70.3874,D1 PSNR (dB)
38,0,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c6,d2_psnr,c4-ws,d2,loot_vox10_1200,0.192071130096798,73.3441,D2 PSNR (dB)
39,1,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c6,d2_psnr,c4-ws,d2,loot_vox10_1200,0.2675127439353769,75.6521,D2 PSNR (dB)
40,2,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c6,d2_psnr,c4-ws,d2,loot_vox10_1200,0.44427500822690097,77.7673,D2 PSNR (dB)
41,3,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c6,d2_psnr,c4-ws,d2,loot_vox10_1200,0.5972543881979672,78.85300000000001,D2 PSNR (dB)
42,4,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c6,d2_psnr,c4-ws,d2,loot_vox10_1200,0.8896030597862868,79.8945,D2 PSNR (dB)
43,5,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c5,d2_psnr,c4,d2,loot_vox10_1200,0.27475490043897505,75.3439,D2 PSNR (dB)
44,6,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c5,d2_psnr,c4,d2,loot_vox10_1200,0.3587500077612274,77.0067,D2 PSNR (dB)
45,7,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c5,d2_psnr,c4,d2,loot_vox10_1200,0.5244950545459061,78.473,D2 PSNR (dB)
46,8,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c5,d2_psnr,c4,d2,loot_vox10_1200,0.8865929453547502,79.8465,D2 PSNR (dB)
47,9,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c4,d2_psnr,c3p-a0.75,d2,loot_vox10_1200,0.2743773943386503,72.5367,D2 PSNR (dB)
48,10,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c4,d2_psnr,c3p-a0.75,d2,loot_vox10_1200,0.3586109265663709,74.1655,D2 PSNR (dB)
49,11,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c4,d2_psnr,c3p-a0.75,d2,loot_vox10_1200,0.5244553170616614,75.688,D2 PSNR (dB)
50,12,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c4,d2_psnr,c3p-a0.75,d2,loot_vox10_1200,0.8866227484679338,77.2138,D2 PSNR (dB)
51,13,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c3,d2_psnr,c3p,d2,loot_vox10_1200,0.22278820541795766,69.1658,D2 PSNR (dB)
52,14,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c3,d2_psnr,c3p,d2,loot_vox10_1200,0.3344902736298329,71.237,D2 PSNR (dB)
53,15,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c3,d2_psnr,c3p,d2,loot_vox10_1200,0.4317577006898179,72.8076,D2 PSNR (dB)
54,16,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c3,d2_psnr,c3p,d2,loot_vox10_1200,0.7849146575436026,74.4537,D2 PSNR (dB)
55,17,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c2,d2_psnr,c2,d2,loot_vox10_1200,0.11307301141831776,62.3497,D2 PSNR (dB)
56,18,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c2,d2_psnr,c2,d2,loot_vox10_1200,0.17595758023556876,65.6874,D2 PSNR (dB)
57,19,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c2,d2_psnr,c2,d2,loot_vox10_1200,0.39278516301682015,70.1896,D2 PSNR (dB)
58,20,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c2,d2_psnr,c2,d2,loot_vox10_1200,0.5384230427736764,71.7662,D2 PSNR (dB)
59,21,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c2,d2_psnr,c2,d2,loot_vox10_1200,0.8388384236636719,72.9346,D2 PSNR (dB)
60,22,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c1,d2_psnr,c1,d2,loot_vox10_1200,0.08997559870108099,61.9291,D2 PSNR (dB)
61,23,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c1,d2_psnr,c1,d2,loot_vox10_1200,0.1601619302482972,65.6723,D2 PSNR (dB)
62,24,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c1,d2_psnr,c1,d2,loot_vox10_1200,0.4478911192931695,69.3427,D2 PSNR (dB)
63,25,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c1,d2_psnr,c1,d2,loot_vox10_1200,0.6959921021750064,70.9197,D2 PSNR (dB)
64,26,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,c1,d2_psnr,c1,d2,loot_vox10_1200,1.0355091675617951,72.1065,D2 PSNR (dB)
65,27,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC trisoup,d2_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.04833071521262658,64.0533,D2 PSNR (dB)
66,28,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC trisoup,d2_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.18398455205299988,69.3763,D2 PSNR (dB)
67,29,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC trisoup,d2_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.18398455205299988,69.3763,D2 PSNR (dB)
68,30,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC trisoup,d2_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.18398455205299988,69.3763,D2 PSNR (dB)
69,31,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC trisoup,d2_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.7124632893944379,71.1914,D2 PSNR (dB)
70,32,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.023365640735888538,55.6591,D2 PSNR (dB)
71,33,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.07753776613248725,62.236000000000004,D2 PSNR (dB)
72,34,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.2683969029598217,68.548,D2 PSNR (dB)
73,35,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.6107154609858622,73.1913,D2 PSNR (dB)
74,36,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.7928422856504219,74.6868,D2 PSNR (dB)
75,37,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/main/d2_opt_rd_curve_d2_data.csv,main,G-PCC octree,d2_psnr,octree-predlift/lossy-geom-lossy-attrs,d2,loot_vox10_1200,0.8809303538498793,75.26899999999999,D2 PSNR (dB)
76,0,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.90$,d1_psnr,c3p,d1,loot_vox10_1200,0.22278820541795766,67.2559,D1 PSNR (dB)
77,1,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.90$,d1_psnr,c3p,d1,loot_vox10_1200,0.3344902736298329,68.7426,D1 PSNR (dB)
78,2,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.90$,d1_psnr,c3p,d1,loot_vox10_1200,0.4317577006898179,69.783,D1 PSNR (dB)
79,3,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.90$,d1_psnr,c3p,d1,loot_vox10_1200,0.7849146575436026,70.9032,D1 PSNR (dB)
80,4,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.75$,d1_psnr,c3p-a0.75,d1,loot_vox10_1200,0.2743773943386503,69.7641,D1 PSNR (dB)
81,5,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.75$,d1_psnr,c3p-a0.75,d1,loot_vox10_1200,0.3586109265663709,70.9664,D1 PSNR (dB)
82,6,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.75$,d1_psnr,c3p-a0.75,d1,loot_vox10_1200,0.5244553170616614,72.0341,D1 PSNR (dB)
83,7,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.75$,d1_psnr,c3p-a0.75,d1,loot_vox10_1200,0.8866227484679338,73.1444,D1 PSNR (dB)
84,8,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.50$,d1_psnr,c3p-a0.5,d1,loot_vox10_1200,0.2420807540187636,67.4028,D1 PSNR (dB)
85,9,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.50$,d1_psnr,c3p-a0.5,d1,loot_vox10_1200,0.3893578050007141,71.8989,D1 PSNR (dB)
86,10,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.50$,d1_psnr,c3p-a0.5,d1,loot_vox10_1200,0.5535630242709103,73.4535,D1 PSNR (dB)
87,11,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.50$,d1_psnr,c3p-a0.5,d1,loot_vox10_1200,1.0124912298130475,74.7536,D1 PSNR (dB)
88,12,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.25$,d1_psnr,c3p-a0.25,d1,loot_vox10_1200,0.3618395971612535,66.2053,D1 PSNR (dB)
89,13,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.25$,d1_psnr,c3p-a0.25,d1,loot_vox10_1200,0.4618489106341233,68.4538,D1 PSNR (dB)
90,14,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,$\alpha = 0.25$,d1_psnr,c3p-a0.25,d1,loot_vox10_1200,0.8644691010015088,71.2444,D1 PSNR (dB)
91,15,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.04833071521262658,60.1819,D1 PSNR (dB)
92,16,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.18398455205299988,65.828,D1 PSNR (dB)
93,17,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.18398455205299988,65.828,D1 PSNR (dB)
94,18,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.18398455205299988,65.828,D1 PSNR (dB)
95,19,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d1_opt_rd_curve_d1_data.csv,alpha,G-PCC trisoup,d1_psnr,trisoup-predlift/lossy-geom-lossy-attrs,d1,loot_vox10_1200,0.7124632893944379,67.9011,D1 PSNR (dB)
96,0,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.90$,d2_psnr,c3p,d2,loot_vox10_1200,0.22278820541795766,69.1658,D2 PSNR (dB)
97,1,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.90$,d2_psnr,c3p,d2,loot_vox10_1200,0.3344902736298329,71.237,D2 PSNR (dB)
98,2,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.90$,d2_psnr,c3p,d2,loot_vox10_1200,0.4317577006898179,72.8076,D2 PSNR (dB)
99,3,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.90$,d2_psnr,c3p,d2,loot_vox10_1200,0.7849146575436026,74.4537,D2 PSNR (dB)
100,4,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.75$,d2_psnr,c3p-a0.75,d2,loot_vox10_1200,0.2743773943386503,72.5367,D2 PSNR (dB)
101,5,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.75$,d2_psnr,c3p-a0.75,d2,loot_vox10_1200,0.3586109265663709,74.1655,D2 PSNR (dB)
102,6,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.75$,d2_psnr,c3p-a0.75,d2,loot_vox10_1200,0.5244553170616614,75.688,D2 PSNR (dB)
103,7,/home/quachmau/datassd/experiments/pcc_geo_cnn_v2/loot_vox10_1200/results/alpha/d2_opt_rd_curve_d2_data.csv,alpha,$\alpha = 0.75$,d2_psnr,c3p-a0.75,d2,loot_vox10_1200,0.8866227484679338,77.2138,D2 PSNR (dB)
